Customer_ID,Age,Gender,Occupation,Income_Bracket,Family_Size,Marital_Status,Education_Level,Region,Monthly_Revenue,CLTV,Avg_Monthly_Data_Usage_GB,Avg_Call_Duration_Minutes,Monthly_Transactions,Churn_Status,Subscription_Type,Retention_Offers_Availed,Feedback_Score,Preferred_Product_Type,Peak_Usage_Time,Last_Interaction_Days,Number_of_Complaints,Payment_Method,Bill_Payment_Timeliness,Outstanding_Balance,Loyalty_Points,Campaign_Responses,Social_Media_Activity,Network_Complaints,Service_Downtime_Impact
CUST_00311,44,Male,Retired,$50K–$100K,4,Married,High School,South,761.0593592157824,17458.40133479901,78.47504781584843,29.59525313373023,27,No,Prepaid,2,10,Voice-Data Plan,Afternoon,232,0,Debit Card,Late by <5 Days,153.8865082851952,843,9,High,4,Low
CUST_00312,42,Female,Unemployed,<$50K,1,Divorced,Bachelors,South,335.66282639340085,4592.420207372669,31.157668765195808,31.12861676097112,35,Yes,Prepaid,3,3,Voice Plan,Evening,179,3,UPI,On Time,414.5422674506432,232,1,Moderate,8,Low
CUST_00313,39,Male,Retired,$50K–$100K,4,Divorced,PhD,East,410.67711674753303,8272.862596866777,160.98129141967203,8.354419465545883,37,No,Postpaid,0,3,Voice-Data Plan,Night,350,3,Debit Card,Late by <5 Days,131.8187104837329,943,8,Moderate,1,High
CUST_00314,42,Female,Unemployed,<$50K,5,Divorced,Bachelors,South,769.3473892444207,1909.663101267706,34.931042786237185,10.729258043504965,22,No,Family Plan,0,5,Data-Only Plan,Afternoon,343,3,Net Banking,Late by >5 Days,89.32612074032347,463,9,High,1,Medium
CUST_00315,40,Female,Retired,<$50K,5,Divorced,Bachelors,East,146.61730173376418,1366.5168772227555,65.15232946283137,49.53600890718942,38,No,Postpaid,0,3,Data-Only Plan,Evening,304,5,Net Banking,Late by >5 Days,445.6127849542411,613,9,High,2,High
CUST_00316,50,Female,Student,$50K–$100K,4,Single,Bachelors,South,849.2036274755754,18364.77957176426,80.72150267226948,6.1219686085798175,28,Yes,Corporate Plan,4,9,Data-Only Plan,Morning,301,2,Debit Card,Late by >5 Days,217.24125221765084,438,8,High,0,High
CUST_00317,62,Male,Student,$50K–$100K,1,Married,PhD,South,824.8674908211069,2691.8073396221607,95.2265495908028,28.325769912388676,27,No,Postpaid,0,8,Voice Plan,Morning,302,3,Net Banking,On Time,193.9457014068337,853,0,Moderate,5,High
CUST_00318,60,Male,Unemployed,<$50K,5,Single,Bachelors,South,122.19228730015114,3825.5374120032607,196.2802583985419,35.33312408567415,6,Yes,Prepaid,2,3,Data-Only Plan,Evening,173,2,Net Banking,Late by <5 Days,294.4024449567385,443,4,Low,0,Low
CUST_00319,31,Female,Retired,<$50K,1,Divorced,Masters,East,295.04176199089983,17158.396599841653,159.62382837511237,8.609244036881805,2,Yes,Family Plan,4,10,Data-Only Plan,Evening,22,2,Credit Card,On Time,39.02343448867796,686,7,High,4,High
CUST_00320,60,Female,Retired,>$100K,3,Married,High School,North,348.79739522544406,5171.820260010632,114.18638696668684,14.934506085143177,37,No,Family Plan,4,6,Data-Only Plan,Night,0,9,Credit Card,On Time,382.1829936883988,585,5,Low,6,Low
CUST_00321,52,Male,Professional,<$50K,4,Divorced,PhD,West,128.61561221693387,11662.004841238455,191.82475496597152,19.28792384042811,38,No,Postpaid,3,10,Voice Plan,Evening,186,9,Debit Card,Late by <5 Days,353.8755295496172,559,7,High,3,Low
CUST_00322,22,Male,Retired,$50K–$100K,3,Single,Bachelors,South,770.0621600830017,1918.3257500659934,127.4639258352324,38.367626461670476,16,No,Prepaid,3,6,Voice-Data Plan,Morning,144,3,Net Banking,Late by <5 Days,423.5626806818681,835,5,Moderate,3,Low
CUST_00323,64,Female,Professional,$50K–$100K,5,Married,PhD,North,740.0321026294703,5040.091284255618,43.416176244804184,56.53715048893411,45,No,Postpaid,4,1,Data-Only Plan,Afternoon,356,6,Debit Card,On Time,390.68364783221995,445,1,High,2,Medium
CUST_00324,22,Male,Unemployed,$50K–$100K,4,Married,High School,West,203.32129879702714,12601.80197877819,35.60253997196396,48.72441925427176,32,No,Corporate Plan,0,7,Data-Only Plan,Afternoon,225,0,UPI,On Time,198.9278690307209,398,0,Moderate,7,Low
CUST_00325,24,Male,Student,$50K–$100K,5,Divorced,Masters,East,150.05701047381717,12867.462714844069,90.4965458503123,59.50847384812477,27,Yes,Postpaid,0,7,Voice Plan,Morning,45,1,Net Banking,Late by >5 Days,337.5035623631716,532,6,Moderate,3,High
CUST_00326,62,Male,Unemployed,$50K–$100K,3,Divorced,High School,West,937.1071397661243,7090.659560173491,163.29575490722976,41.530972170754936,34,Yes,Family Plan,2,1,Data-Only Plan,Night,292,1,Debit Card,On Time,493.5074657006312,687,3,High,6,Low
CUST_00327,21,Male,Professional,>$100K,2,Married,High School,South,880.7097935069485,11084.476843220948,54.44736939642669,18.312838488078704,24,No,Corporate Plan,0,2,Voice-Data Plan,Afternoon,136,6,Net Banking,On Time,347.7622751226435,338,3,Low,6,Low
CUST_00328,28,Male,Professional,$50K–$100K,3,Single,PhD,South,733.1825925668679,7067.370039266119,21.523965878570106,53.62251240355786,20,No,Postpaid,2,6,Data-Only Plan,Afternoon,17,4,Debit Card,On Time,209.86185841461807,220,7,Moderate,2,High
CUST_00329,63,Male,Unemployed,$50K–$100K,4,Married,PhD,North,491.1597795294857,5443.150270740623,195.73793386088403,32.846709293352006,36,Yes,Postpaid,1,10,Data-Only Plan,Night,203,4,Credit Card,Late by >5 Days,387.82502048027544,121,1,High,2,Medium
CUST_00330,41,Male,Professional,$50K–$100K,5,Married,Bachelors,North,641.0609965456699,5888.444347060482,196.88602612828743,53.6436263043673,16,Yes,Prepaid,3,9,Voice Plan,Evening,52,1,UPI,Late by >5 Days,287.10558743034574,149,3,Moderate,0,Medium
CUST_00331,37,Female,Retired,<$50K,5,Married,Bachelors,West,67.30599366193601,12473.306563894539,66.37084399699734,12.437160630415434,20,No,Family Plan,4,3,Data-Only Plan,Night,43,9,Debit Card,On Time,479.07132145449674,353,1,Moderate,4,High
CUST_00332,41,Female,Professional,<$50K,1,Single,High School,West,583.7139239275459,9253.940100935686,22.62595129561709,8.195100006424585,48,No,Prepaid,0,10,Voice-Data Plan,Night,234,3,UPI,On Time,110.30389590447231,661,4,Moderate,6,High
CUST_00333,57,Female,Unemployed,<$50K,3,Single,PhD,South,559.5994591596261,6398.270254511043,57.35543835434744,19.504035866305987,37,No,Family Plan,4,5,Voice Plan,Night,1,1,Debit Card,On Time,279.3730836342165,254,1,Low,1,High
CUST_00334,48,Male,Unemployed,<$50K,3,Married,Masters,West,598.0055796792694,16900.00136020131,45.59231755838999,25.567486859347916,10,No,Family Plan,1,8,Voice-Data Plan,Morning,208,8,UPI,Late by >5 Days,68.22515453992145,845,4,Low,1,Medium
CUST_00335,21,Male,Retired,<$50K,5,Married,High School,West,377.9700041066121,3434.2986823902206,29.21025832643197,35.445395942112945,11,Yes,Family Plan,2,4,Voice Plan,Afternoon,80,6,Net Banking,Late by <5 Days,149.829053642975,324,8,High,3,High
CUST_00336,19,Male,Unemployed,<$50K,2,Divorced,PhD,North,141.27147889754042,6503.1323686173655,193.47195437808844,2.44778195291955,19,No,Postpaid,4,8,Voice Plan,Night,308,2,Credit Card,Late by >5 Days,112.98817983401193,655,3,High,8,Low
CUST_00337,56,Male,Unemployed,<$50K,2,Divorced,Bachelors,East,552.0007504001253,19393.56197786235,152.11155801241486,2.7613067478351248,9,No,Postpaid,2,10,Voice Plan,Evening,43,5,Credit Card,Late by >5 Days,496.6164148539016,661,5,Low,1,High
CUST_00338,44,Male,Student,<$50K,3,Single,PhD,South,95.05184928889848,16177.250580783932,131.98037047168896,18.9212226948028,23,Yes,Prepaid,4,1,Voice Plan,Evening,132,5,Debit Card,On Time,32.406210328878196,578,6,Low,2,Medium
CUST_00339,36,Female,Professional,$50K–$100K,3,Married,PhD,East,474.8970873245213,5760.998276895158,63.68549324123524,9.865429699472571,14,No,Family Plan,1,9,Voice Plan,Afternoon,243,0,Credit Card,Late by >5 Days,349.74409757516713,101,7,Low,4,Low
CUST_00340,60,Female,Retired,$50K–$100K,2,Single,Masters,West,645.1704061811841,11483.85954128858,23.466544164754698,6.428545607923743,37,No,Corporate Plan,4,7,Voice Plan,Night,354,1,UPI,Late by <5 Days,232.32370527894847,947,2,Low,4,Low
CUST_00341,60,Female,Retired,$50K–$100K,2,Divorced,High School,East,497.3489802635965,2983.0973150087675,38.47490949125593,35.24773342324262,16,No,Postpaid,3,5,Voice-Data Plan,Morning,72,2,Debit Card,On Time,173.2967304308804,623,0,High,6,Medium
CUST_00342,58,Female,Unemployed,$50K–$100K,3,Single,High School,East,453.13666183482474,5028.901159216394,191.3494425349883,8.838665700720615,36,No,Family Plan,3,4,Voice Plan,Evening,51,5,Net Banking,Late by >5 Days,102.33940084867271,734,7,Moderate,6,High
CUST_00343,23,Female,Retired,$50K–$100K,2,Divorced,Masters,East,420.4967045682987,13651.549263861378,66.03602814709856,54.99898443228605,22,No,Corporate Plan,2,1,Voice Plan,Evening,73,3,Net Banking,Late by <5 Days,158.48371149765862,874,5,Moderate,5,Low
CUST_00344,59,Female,Unemployed,$50K–$100K,4,Married,Bachelors,West,687.8884934988183,14876.323537768363,174.88387284261995,56.680162590752296,30,No,Corporate Plan,1,5,Data-Only Plan,Morning,92,1,UPI,Late by <5 Days,461.94861387714894,543,4,Moderate,7,Low
CUST_00345,63,Male,Retired,$50K–$100K,1,Single,High School,East,661.472564829106,18590.533631785795,116.2522916063551,6.249155366696061,39,Yes,Corporate Plan,4,2,Voice-Data Plan,Night,141,3,Credit Card,On Time,77.63707792357982,333,3,Moderate,0,High
CUST_00346,23,Male,Unemployed,<$50K,5,Single,PhD,West,73.09982732139173,5918.966839791193,112.02693106443046,13.05306935073712,21,No,Postpaid,3,7,Voice Plan,Night,203,8,UPI,Late by <5 Days,273.9715738359205,441,2,Low,9,High
CUST_00347,64,Male,Unemployed,$50K–$100K,1,Divorced,Bachelors,South,755.174340547292,15213.29997449735,163.72303769334883,59.185953057559146,11,No,Family Plan,2,7,Voice Plan,Night,151,5,UPI,On Time,4.6177899574049714,828,5,Low,6,Medium
CUST_00348,36,Male,Student,<$50K,3,Divorced,Bachelors,East,276.61438259696087,19109.860031506592,43.74183596403105,6.482968686818133,31,No,Family Plan,0,7,Data-Only Plan,Afternoon,179,4,Net Banking,Late by >5 Days,23.139560130625124,30,8,Low,5,High
CUST_00349,56,Male,Unemployed,$50K–$100K,1,Divorced,High School,North,730.4006771920041,19015.936133371688,35.03572798227994,55.040574373389966,21,No,Corporate Plan,0,3,Voice-Data Plan,Morning,265,1,Debit Card,On Time,392.8849768118781,739,0,Moderate,9,Low
CUST_00350,45,Male,Retired,<$50K,3,Single,Bachelors,North,379.893730254489,8104.282404003787,124.03342041322863,53.39852759118152,23,No,Postpaid,2,3,Voice-Data Plan,Evening,31,9,Debit Card,Late by >5 Days,48.21807455688914,151,5,High,1,Low
CUST_00351,61,Male,Retired,$50K–$100K,5,Single,PhD,North,767.193489780998,17670.621225032486,38.953544298094336,4.450448430669785,3,No,Family Plan,4,6,Data-Only Plan,Morning,21,9,Net Banking,Late by <5 Days,293.03785548251284,115,7,Moderate,6,Medium
CUST_00352,57,Female,Unemployed,$50K–$100K,2,Single,Masters,South,269.24280219692184,19863.24431086843,28.180932211537346,35.3193618299892,10,No,Family Plan,3,8,Data-Only Plan,Evening,25,5,Debit Card,Late by <5 Days,355.2513886833165,192,2,High,1,High
CUST_00353,18,Female,Professional,<$50K,1,Divorced,PhD,East,941.8551028111016,9678.367807162953,93.14363617657182,23.695792459389075,48,No,Prepaid,2,3,Data-Only Plan,Night,267,2,Credit Card,Late by <5 Days,84.9523110597573,227,1,Moderate,8,High
CUST_00354,55,Male,Professional,$50K–$100K,1,Divorced,High School,North,941.9996170506315,15801.528944089741,120.25990371615745,35.29084752136574,44,Yes,Postpaid,1,4,Voice Plan,Evening,271,4,Debit Card,On Time,47.495992487264495,491,4,High,6,Low
CUST_00355,37,Female,Student,$50K–$100K,2,Married,High School,East,513.5965793262393,8693.55030131084,41.48953949386321,2.9912732598616154,48,No,Family Plan,3,4,Voice-Data Plan,Night,210,4,Credit Card,Late by <5 Days,281.9272977018998,239,0,High,5,Medium
CUST_00356,53,Male,Unemployed,$50K–$100K,5,Married,Bachelors,North,118.99784317977723,5640.3771310523625,35.33319900951743,33.59083170747421,9,No,Postpaid,1,10,Data-Only Plan,Morning,21,8,Debit Card,Late by <5 Days,430.6667960501998,547,2,Low,2,Low
CUST_00357,46,Female,Professional,<$50K,3,Divorced,PhD,North,88.05431029952555,9536.377603987361,88.94690157823445,20.61862628076258,40,No,Postpaid,0,5,Voice Plan,Night,4,8,Credit Card,On Time,363.8862859459904,404,8,High,3,High
CUST_00358,27,Male,Professional,<$50K,5,Single,High School,South,762.4992309397165,16471.088821552556,15.044451295895305,57.109915535024804,38,Yes,Postpaid,1,6,Voice-Data Plan,Night,229,9,UPI,Late by >5 Days,189.6752563514464,106,0,High,6,High
CUST_00359,61,Male,Student,<$50K,2,Married,Bachelors,North,801.251225739979,11719.957854731454,24.76248110771556,22.772854661629975,13,No,Prepaid,0,5,Data-Only Plan,Afternoon,235,0,Net Banking,On Time,93.25540962152257,226,4,Moderate,1,Medium
CUST_00360,34,Female,Professional,<$50K,5,Single,High School,North,399.7052175256865,13818.79297916067,106.56149669254472,2.972439091674889,32,No,Family Plan,1,2,Data-Only Plan,Night,187,9,Credit Card,Late by <5 Days,314.50032428335777,557,2,Moderate,6,High
CUST_00361,30,Female,Student,<$50K,1,Divorced,Bachelors,South,599.8699869172955,11263.318830815275,164.5979223449973,47.22796793947515,46,No,Prepaid,2,4,Data-Only Plan,Night,163,4,UPI,On Time,423.8562333611179,806,4,High,2,Medium
CUST_00362,37,Male,Professional,$50K–$100K,1,Married,High School,South,143.74189859658583,16693.369518521366,12.925945713136747,48.885555208464,31,No,Postpaid,0,7,Voice-Data Plan,Afternoon,276,1,Debit Card,On Time,495.76560006816186,763,5,Low,2,Medium
CUST_00363,34,Female,Unemployed,>$100K,5,Married,PhD,East,125.43284692017794,9187.581455927579,162.11381670808512,48.438671841198015,22,No,Corporate Plan,2,5,Voice-Data Plan,Night,90,6,UPI,On Time,156.99555424391525,922,6,Moderate,4,High
CUST_00364,37,Female,Professional,<$50K,2,Divorced,Masters,South,652.8813953300538,18750.270480840343,50.111665678493324,2.993484294459725,43,No,Prepaid,1,3,Voice-Data Plan,Afternoon,219,7,UPI,Late by <5 Days,83.38311255550369,623,8,Moderate,2,Low
CUST_00365,60,Male,Unemployed,<$50K,3,Married,PhD,East,522.676383960589,3939.1432868000916,178.6387724500317,13.23667322767203,8,Yes,Prepaid,1,2,Data-Only Plan,Night,55,6,Debit Card,On Time,3.4818604677931964,926,1,High,1,Low
CUST_00366,45,Female,Professional,<$50K,3,Single,PhD,South,872.6009747986914,13158.313397490696,32.33381228685137,9.447016943328364,49,Yes,Corporate Plan,2,7,Data-Only Plan,Night,51,6,UPI,Late by >5 Days,42.21815599000506,813,7,Low,8,High
CUST_00367,46,Male,Unemployed,<$50K,3,Divorced,Masters,West,907.1242152175048,14744.586090592496,9.888723772509731,30.9494232113122,28,No,Family Plan,1,4,Voice-Data Plan,Night,186,2,Debit Card,Late by <5 Days,33.55927396160835,182,6,Low,4,Medium
CUST_00368,44,Female,Retired,<$50K,1,Divorced,Masters,North,966.1261107207625,7026.178816125866,8.551565843712227,15.444506160128338,23,No,Prepaid,2,2,Data-Only Plan,Afternoon,144,2,Credit Card,Late by <5 Days,203.79207961683028,171,3,Low,6,Low
CUST_00369,31,Female,Unemployed,<$50K,1,Single,PhD,South,656.6842534707482,19727.45287232686,47.88118211876159,19.725319919341747,13,No,Family Plan,4,6,Voice Plan,Afternoon,235,3,UPI,On Time,368.57278606854373,524,5,Low,3,Medium
CUST_00370,46,Male,Professional,<$50K,1,Single,Masters,East,445.9483474175436,16488.934515282657,193.38345961558986,18.103513172090274,28,No,Postpaid,3,4,Voice-Data Plan,Morning,8,8,UPI,On Time,158.08344992408902,211,6,Low,6,Low
CUST_00371,41,Female,Unemployed,<$50K,5,Single,Masters,North,957.7736539063128,11739.622471901062,30.507635739198935,32.32163669370845,13,Yes,Postpaid,3,6,Voice Plan,Morning,122,7,Debit Card,Late by <5 Days,157.89079085986123,724,1,High,1,Low
CUST_00372,60,Male,Retired,<$50K,4,Married,PhD,West,368.520960079641,13552.332212476458,167.02722280071904,35.56321377110532,31,Yes,Prepaid,0,6,Voice-Data Plan,Morning,222,2,UPI,On Time,132.1070940695097,991,5,High,8,Medium
CUST_00373,58,Male,Retired,$50K–$100K,5,Divorced,High School,North,740.9321579668195,8555.908490547235,35.831270726022424,9.21251112134008,23,No,Family Plan,3,2,Voice Plan,Night,363,4,Credit Card,Late by <5 Days,284.7275935628146,994,5,High,3,Low
CUST_00374,37,Female,Unemployed,$50K–$100K,3,Married,Bachelors,East,152.06247144746726,17603.85043445095,89.24603923163535,31.359337463595217,16,No,Family Plan,1,6,Voice-Data Plan,Morning,222,9,Credit Card,Late by <5 Days,69.15331506629674,15,4,Moderate,8,High
CUST_00375,25,Female,Retired,<$50K,1,Married,PhD,West,718.3903626985921,15184.460444857064,189.04700064160343,23.496950745447787,28,No,Prepaid,2,4,Voice-Data Plan,Morning,21,5,Credit Card,On Time,428.9008553961756,974,4,Low,9,Medium
CUST_00376,51,Male,Unemployed,<$50K,3,Married,PhD,South,425.2875524739997,19486.508368604904,161.6846110134935,11.539785639723807,28,Yes,Postpaid,0,1,Data-Only Plan,Night,87,1,Credit Card,On Time,450.51176655720593,312,7,Low,5,Low
CUST_00377,18,Female,Retired,$50K–$100K,4,Married,Masters,West,344.26380893857356,6710.843574031973,67.96260603770972,6.677139593756106,20,No,Corporate Plan,4,8,Data-Only Plan,Afternoon,343,9,Debit Card,On Time,45.6483715959371,924,0,Moderate,6,High
CUST_00378,41,Male,Retired,<$50K,3,Married,High School,East,114.84444839404361,8695.55047378781,45.982545718681266,13.439560661598788,24,No,Postpaid,2,8,Voice-Data Plan,Night,272,4,Credit Card,On Time,278.92445573398675,879,2,Low,6,High
CUST_00379,54,Male,Retired,<$50K,1,Divorced,Masters,East,277.83395449026807,15380.884487036057,168.5467034322679,35.02084792159916,17,No,Family Plan,1,4,Voice Plan,Evening,333,0,Debit Card,On Time,374.8562940940406,634,2,Moderate,8,Low
CUST_00380,18,Male,Unemployed,$50K–$100K,4,Divorced,High School,South,940.4673179107245,3355.525487863176,68.74583804795942,36.96575762054058,20,No,Corporate Plan,3,5,Voice-Data Plan,Night,347,7,Debit Card,On Time,153.32182347500202,31,9,Moderate,7,Low
CUST_00381,23,Female,Unemployed,>$100K,5,Divorced,High School,South,236.6164012863223,5706.938003808198,32.46497814199155,25.078818418220244,46,No,Corporate Plan,3,9,Voice Plan,Evening,278,0,Net Banking,Late by <5 Days,197.80186464110955,936,4,High,4,Medium
CUST_00382,58,Male,Unemployed,$50K–$100K,5,Single,PhD,South,454.1261577733198,11026.648708909246,192.8457405597721,49.236201614983635,21,No,Prepaid,4,1,Voice Plan,Evening,227,3,Credit Card,On Time,141.65535946305047,766,4,Moderate,2,Medium
CUST_00383,30,Male,Unemployed,<$50K,1,Married,PhD,South,438.7771668687614,16923.97113635357,94.40759821612502,18.041930755187277,49,No,Postpaid,4,9,Voice-Data Plan,Afternoon,301,6,Net Banking,On Time,364.60867964399824,418,1,High,0,Medium
CUST_00384,50,Female,Professional,$50K–$100K,3,Divorced,Bachelors,East,481.5250986578322,1086.779895481414,74.3754355720834,15.615423052604223,38,No,Prepaid,3,7,Voice Plan,Morning,284,5,Net Banking,Late by <5 Days,109.02701071777621,721,7,High,0,Low
CUST_00385,30,Male,Student,<$50K,1,Married,Bachelors,West,858.3841715576174,7926.31831478616,10.784187407543007,32.84836039100411,11,No,Postpaid,3,9,Voice-Data Plan,Evening,234,6,Debit Card,Late by <5 Days,247.28623795842708,597,6,Low,4,Low
CUST_00386,29,Female,Retired,$50K–$100K,2,Single,Masters,South,286.6703319439629,17428.870827179482,111.66152721430471,5.917703366297347,2,No,Prepaid,4,7,Data-Only Plan,Morning,330,0,Debit Card,On Time,478.7580666663139,994,0,High,9,Medium
CUST_00387,60,Female,Student,>$100K,4,Divorced,Bachelors,West,124.13680484836726,15089.78111377411,1.6486260649182325,26.760288052839698,10,No,Family Plan,2,5,Voice Plan,Night,354,2,UPI,Late by <5 Days,496.56604539413337,400,7,Low,2,Low
CUST_00388,53,Male,Student,$50K–$100K,1,Single,Bachelors,South,913.0504978903737,16700.707830877327,167.34867240972235,5.946094746576082,27,No,Family Plan,0,7,Voice Plan,Afternoon,150,8,Credit Card,Late by <5 Days,356.01521898718636,211,0,Moderate,1,High
CUST_00389,58,Female,Student,<$50K,4,Divorced,Masters,West,143.25873243382318,9115.654891986247,109.53572805219794,30.568639219467755,21,No,Corporate Plan,4,6,Data-Only Plan,Afternoon,41,8,UPI,Late by >5 Days,435.47256542663155,381,5,Moderate,6,High
CUST_00390,46,Female,Retired,<$50K,3,Divorced,Bachelors,West,351.45170454118045,4248.025498455647,182.62799719752343,11.566717192746498,38,No,Corporate Plan,1,9,Voice-Data Plan,Night,18,8,Credit Card,On Time,365.0549070088006,28,1,High,1,Medium
CUST_00391,24,Female,Unemployed,$50K–$100K,2,Married,Bachelors,West,827.4919848695773,19796.04701615472,170.96088076289067,27.999510457284334,48,No,Prepaid,1,1,Data-Only Plan,Evening,93,4,UPI,Late by >5 Days,459.70228184951895,876,9,High,4,High
CUST_00392,33,Male,Student,$50K–$100K,5,Divorced,PhD,West,554.7687572982059,12877.769049977416,100.4740534584042,54.0251751077905,33,No,Corporate Plan,4,6,Voice-Data Plan,Evening,343,1,UPI,Late by >5 Days,473.44298331894254,453,9,High,5,High
CUST_00393,35,Male,Retired,<$50K,3,Divorced,Masters,West,781.6967323464604,16969.451335015,199.91088788459857,46.518078008055596,3,Yes,Prepaid,0,8,Voice-Data Plan,Night,336,6,Net Banking,Late by <5 Days,384.6963790731509,241,1,High,5,High
CUST_00394,45,Female,Student,<$50K,3,Divorced,Bachelors,East,936.4228372315374,17147.630371454172,135.8820645924516,58.90152955740575,45,No,Prepaid,0,3,Voice Plan,Morning,157,0,Net Banking,Late by <5 Days,326.3574623100236,517,2,High,7,Low
CUST_00395,63,Male,Student,$50K–$100K,5,Divorced,Masters,South,148.45816784749402,10711.46465924388,128.73469258383358,57.407608016231904,41,No,Corporate Plan,4,3,Data-Only Plan,Night,212,4,UPI,Late by <5 Days,486.06679897834726,11,8,High,7,Medium
CUST_00396,23,Male,Unemployed,$50K–$100K,4,Single,Masters,East,742.8843110356321,16690.85344047328,63.19781568189604,23.574276211679148,22,No,Corporate Plan,2,9,Voice-Data Plan,Night,309,5,UPI,Late by >5 Days,272.2637957717195,74,5,Low,3,High
CUST_00397,54,Male,Student,$50K–$100K,2,Divorced,Masters,North,928.7452963999027,8681.413376630278,187.49021123048664,40.959293814174444,27,No,Prepaid,0,7,Voice-Data Plan,Morning,121,6,Credit Card,Late by >5 Days,462.6759576087227,321,9,High,6,Medium
CUST_00398,63,Male,Unemployed,$50K–$100K,1,Divorced,High School,South,952.0425086391192,2389.092274359537,187.4957949223175,52.543558225856785,47,No,Family Plan,4,7,Voice Plan,Afternoon,260,4,Debit Card,Late by >5 Days,356.5077513098467,668,6,Low,5,High
CUST_00399,28,Male,Unemployed,$50K–$100K,4,Divorced,Bachelors,North,626.4147944880916,11063.76017087501,107.89698599942209,51.981523368512875,32,Yes,Postpaid,2,8,Voice-Data Plan,Evening,111,0,Debit Card,Late by <5 Days,447.59559348540625,73,9,Moderate,3,High
CUST_00400,31,Female,Student,$50K–$100K,2,Single,Masters,East,51.39655474791165,13316.318899047252,152.0342270438149,6.6746742782552255,10,No,Postpaid,1,7,Data-Only Plan,Afternoon,68,7,Credit Card,Late by >5 Days,82.44204214154644,207,4,Low,9,Medium
CUST_00401,64,Male,Retired,<$50K,4,Married,Bachelors,East,232.1067298924194,5690.791551795115,10.836618708528361,12.075582586852464,4,Yes,Postpaid,3,4,Voice Plan,Afternoon,172,5,Credit Card,Late by >5 Days,472.6536635793196,431,2,Low,8,Low
CUST_00402,53,Female,Unemployed,<$50K,5,Married,PhD,West,571.5185718161492,14294.543642014592,3.697626153017269,51.36899092482029,39,No,Corporate Plan,0,5,Voice Plan,Evening,56,8,Debit Card,Late by >5 Days,70.17974323215081,29,0,High,3,High
CUST_00403,60,Male,Unemployed,<$50K,4,Married,Masters,North,112.67831363847729,10877.059094476983,21.536769666850528,37.0699940905368,18,No,Prepaid,2,4,Data-Only Plan,Night,19,2,UPI,On Time,187.96786001825683,875,1,Moderate,9,Low
CUST_00404,44,Male,Professional,<$50K,4,Single,High School,East,301.67802940129116,16450.629142264137,129.36274661810967,4.013547483063796,48,No,Family Plan,4,1,Data-Only Plan,Morning,263,0,Net Banking,Late by <5 Days,228.24036911520312,275,0,High,8,Low
CUST_00405,39,Male,Professional,>$100K,2,Single,Masters,South,246.05550366574096,12796.555564847822,54.44450626705253,11.011724388194597,48,No,Family Plan,4,5,Voice-Data Plan,Morning,265,8,Credit Card,On Time,321.072588189224,253,2,High,5,High
CUST_00406,29,Male,Unemployed,<$50K,5,Married,High School,South,452.2511798573056,7953.273836034625,106.52030814453296,58.34003157085311,37,No,Postpaid,4,10,Voice Plan,Night,97,5,Net Banking,On Time,203.39698805449402,770,5,High,6,Low
CUST_00407,63,Female,Student,>$100K,1,Divorced,High School,West,859.8664495022651,14903.213968416174,103.32242409392424,30.907048261859426,21,Yes,Family Plan,1,7,Voice-Data Plan,Night,285,9,Net Banking,Late by <5 Days,113.53179890730652,474,0,High,8,High
CUST_00408,22,Female,Retired,$50K–$100K,4,Divorced,PhD,South,325.7324451947141,18567.308619508054,189.82889593652095,31.312802277307448,13,No,Corporate Plan,0,3,Data-Only Plan,Night,158,9,UPI,On Time,216.71128697228215,259,3,High,1,Low
CUST_00409,38,Male,Professional,<$50K,5,Divorced,Bachelors,South,454.57150161333146,3043.4529202729736,72.90494052706961,29.044442906320445,35,No,Prepaid,4,3,Voice-Data Plan,Evening,137,4,Net Banking,Late by >5 Days,67.4032271681822,695,3,Low,3,High
CUST_00410,33,Female,Retired,$50K–$100K,5,Married,Bachelors,West,363.94409681982944,1219.4080822022875,46.583121575622116,48.062857201383,49,No,Postpaid,2,3,Voice-Data Plan,Afternoon,360,0,Debit Card,On Time,279.3956365053143,796,7,High,1,Low
CUST_00411,26,Male,Student,$50K–$100K,4,Single,Bachelors,West,386.0474193872404,17652.142109673016,45.63235644966634,42.59823218838027,45,No,Postpaid,0,8,Voice-Data Plan,Evening,225,1,Debit Card,Late by >5 Days,398.6313994841398,560,9,Low,6,Low
CUST_00412,26,Male,Retired,$50K–$100K,4,Divorced,High School,East,158.94159985153433,7210.041466453863,114.03090507923709,35.809529210076704,35,No,Family Plan,1,8,Voice Plan,Night,72,2,Debit Card,Late by >5 Days,369.2989962344977,500,5,Low,0,High
CUST_00413,47,Male,Unemployed,$50K–$100K,5,Divorced,High School,East,873.2834143624679,1643.3344549500066,100.49310103073846,12.448511668607845,40,No,Prepaid,2,10,Voice Plan,Morning,51,1,Net Banking,Late by <5 Days,358.3948581591661,82,0,High,8,Medium
CUST_00414,32,Male,Retired,<$50K,5,Single,PhD,North,127.89408403038632,19843.124415641614,101.7647268746334,16.481953287601513,2,No,Postpaid,3,6,Voice Plan,Evening,4,7,UPI,Late by <5 Days,136.4316697957399,895,4,Moderate,5,High
